"Heavily indebted poor countries (HIPC)"	"HPC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"19683692813.6679"	"23946734920.7133"	"25424826962.327"	"29922675881.0218"	"31074179972.5355"	"33809857945.0019"	"37388968165.2358"	"36268955862.194"	"39240137644.102"	"40747635866.1668"	"42912354021.5569"	"43614757825.2983"	"40579223258.2522"	"39668699808.9578"	"43872168965.8507"	"46275129347.0712"	"45769891523.3274"	"47213036960.2541"	"48709581516.7635"	"50885253337.7091"	"52685762113.3814"	"51254939550.2045"	"54042728172.8926"	"53419431010.1879"	"56968269560.2047"	"59015466586.9439"	"61649135779.9041"	"67407474118.9399"	"73399037435.7054"	"79812042378.8949"	"86365527864.2257"	"88921455397.9427"	"86741961161.6141"	"92106135649.399"	"100875940367.542"	"110640019990.744"	"114266600200.004"	"116710688855.511"	"124894021407.433"	"133556078913.642"	"139596742225.719"	""	""	""
"Croatia"	"HRV"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8693000000"	"8414000000"	"8894000000"	"9359000000"	"8268000000"	"8858000000"	"10538000000"	"9671000000"	"10889000000"	"12240000000"	"10684000000"	"12137000000"	"12219000000"	"12610000000"	"13228000000"	"12354000000"	"12306000000"	"12081000000"	"12216000000"	"12691000000"	"13999000000"	"10702000000"	""	""	""
"Haiti"	"HTI"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"82000000"	"106000000"	"122000000"	"151000000"	"198000000"	"198000000"	"209000000"	"245000000"	"280000000"	"314000000"	"372000000"	"390000000"	"411000000"	"422000000"	"441000000"	"443000000"	"494000000"	"535000000"	"575000000"	"597000000"	"468000000"	"423000000"	"364000000"	"281000000"	"495000000"	"605000000"	"605000000"	"663000000"	"698000000"	"547000000"	"594000000"	"547000000"	"535000000"	"547000000"	"556000000"	"570000000"	"468000000"	"486000000"	"721000000"	"587000000"	"718000000"	""	""	""
"Hungary"	"HUN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	"11177000000"	"11861000000"	"12490000000"	"13155000000"	"14069000000"	"14542000000"	"14994000000"	"16323000000"	"17643000000"	"18985000000"	"20472000000"	"22050000000"	"23402000000"	"25543000000"	"24519000000"	"23876000000"	"24300000000"	"24775000000"	"25790000000"	"26303000000"	"26796000000"	"28064000000"	"29749000000"	"29233000000"	"29581000000"	"28436000000"	"29963000000"	"31685000000"	"32915000000"	"33515000000"	"34018000000"	"35090000000"	"35397000000"	"37190000000"	"37832000000"	"35191000000"	"36415000000"	"36157000000"	"34145000000"	"33708000000"	"35756000000"	"35859000000"	"39960000000"	"40025000000"	"35908000000"	"37371000000"	"35983000000"	"34408000000"	""	""
"Indonesia"	"IDN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"1756000000"	"1997000000"	"2370000000"	"2631000000"	"2990000000"	"2550000000"	"3097000000"	"4909000000"	"6201000000"	"7502000000"	"8607000000"	"10572000000"	"12110000000"	"13622000000"	"14098000000"	"19507000000"	"22975000000"	"25201000000"	"27716000000"	"32667000000"	"37340000000"	"41513000000"	"45400000000"	"51358000000"	"59193000000"	"67724000000"	"74627000000"	"78038000000"	"85915000000"	"93325000000"	"101254000000"	"108217000000"	"114466000000"	"120163000000"	"127370000000"	"133108000000"	"142235000000"	"149437000000"	"155634000000"	"168655000000"	"182384000000"	""	""	""
"Isle of Man"	"IMN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"India"	"IND"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"66384000000"	"70516000000"	"72796000000"	"76678000000"	"85926000000"	"95615000000"	"98928000000"	"110130000000"	"112820000000"	"119260000000"	"131126000000"	"140300000000"	"150994000000"	"169205000000"	"183390000000"	"201279000000"	"218984000000"	"241307000000"	"268663000000"	"289438000000"	"315631000000"	"332713000000"	"356335000000"	"385438000000"	"417624000000"	"436736000000"	"465812000000"	"496929000000"	"536609000000"	"561248000000"	"579860000000"	"597293000000"	"634037000000"	"666649000000"	"698249000000"	"753255000000"	"813918000000"	"841714000000"	"906829000000"	"959943000000"	"1052330000000"	""	""	""
"Not classified"	"INX"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Ireland"	"IRL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"2262000000"	"2453000000"	"2715000000"	"2910000000"	"3383000000"	"3691000000"	"4005000000"	"4368000000"	"4863000000"	"5265000000"	"5791000000"	"6304000000"	"6889000000"	"7348000000"	"7631000000"	"7521000000"	"8308000000"	"9021000000"	"9646000000"	"10640000000"	"10566000000"	"10529000000"	"10530000000"	"10784000000"	"11236000000"	"11741000000"	"12307000000"	"12629000000"	"12895000000"	"13534000000"	"14229000000"	"14930000000"	"15780000000"	"16149000000"	"16828000000"	"17604000000"	"18920000000"	"19689000000"	"20878000000"	"21765000000"	"23673000000"	"24632000000"	"24843000000"	"24861000000"	"25215000000"	"25626000000"	"27116000000"	"27849000000"	"29908000000"	"27958000000"	"28435000000"	"27655000000"	"27504000000"	""	""
"Iran Islamic Rep."	"IRN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"8105000000"	"9553000000"	"12093000000"	"14005000000"	"15700000000"	"17311000000"	"18984000000"	"19847000000"	"21909000000"	"22380000000"	"24906000000"	"29076000000"	"33009000000"	"36594000000"	"39220000000"	"41571000000"	"46197000000"	"47600000000"	"52712000000"	"59102000000"	"64126000000"	"68676000000"	"76204000000"	"81878000000"	"84981000000"	"90867000000"	"97765000000"	"103464000000"	"112597000000"	"121369000000"	"130179000000"	"141046000000"	"153878000000"	"166918000000"	"178088000000"	"192682000000"	"203986000000"	"214530000000"	"221370000000"	"232955000000"	"239705000000"	""	""	""
"Iraq"	"IRQ"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"2800000000"	"2900000000"	"3519000000"	"3855000000"	"4493000000"	"5239000000"	"6364000000"	"7835000000"	"10140000000"	"11383000000"	"10814000000"	"13664000000"	"16185000000"	"19459000000"	"20973000000"	"22287000000"	"22510000000"	"23450000000"	"23860000000"	"24000000000"	"20810000000"	"25300000000"	"26300000000"	"28000000000"	"29743000000"	"30041000000"	"30339000000"	"30945000000"	"31563000000"	"31900000000"	"32251000000"	"33863000000"	"28340000000"	"32295000000"	"30400000000"	"33823000000"	"33237000000"	"36838000000"	"45607000000"	"50167000000"	"54240000000"	""	""	""
"Iceland"	"ISL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"551000000"	"603000000"	"621000000"	"656000000"	"681000000"	"678000000"	"678000000"	"706000000"	"729000000"	"913000000"	"1488000000"	"1621000000"	"1794000000"	"2320000000"	"2366000000"	"2323000000"	"2449000000"	"2632000000"	"2707000000"	"2955000000"	"3184000000"	"3295000000"	"3633000000"	"3828000000"	"3977000000"	"3900000000"	"4114000000"	"4210000000"	"4478000000"	"4537000000"	"4510000000"	"4494000000"	"4546000000"	"4727000000"	"4780000000"	"4981000000"	"5123000000"	"5586000000"	"6281000000"	"7188000000"	"7684000000"	"8033000000"	"8416000000"	"8500000000"	"8623000000"	"8686000000"	"9930000000"	"11977000000"	"16467000000"	"16834000000"	"17059000000"	"17211000000"	"17549000000"	""	""
"Israel"	"ISR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"7639000000"	"8478000000"	"8720000000"	"9158000000"	"9712000000"	"10361000000"	"11108000000"	"11874000000"	"12436000000"	"12404000000"	"12977000000"	"13641000000"	"14355000000"	"14665000000"	"15432000000"	"16034000000"	"17677000000"	"19352000000"	"20453000000"	"20898000000"	"21514000000"	"25144000000"	"26015000000"	"28424000000"	"30425000000"	"32531000000"	"35100000000"	"37955000000"	"39215000000"	"42661000000"	"43951000000"	"45500000000"	"47041000000"	"47279000000"	"48602000000"	"50558000000"	"53792000000"	"56995000000"	"55006000000"	"58566000000"	"59645000000"	"60714000000"	""	""
"Italy"	"ITA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"55990000000"	"60315000000"	"64559000000"	"71026000000"	"76301000000"	"82594000000"	"89392000000"	"96220000000"	"103211000000"	"109612000000"	"116496000000"	"123920000000"	"133894000000"	"143916000000"	"147354000000"	"145778000000"	"161783000000"	"164958000000"	"173119000000"	"178999000000"	"183474000000"	"178954000000"	"181826000000"	"180109000000"	"179636000000"	"182237000000"	"188895000000"	"198292000000"	"200690000000"	"207115000000"	"213147000000"	"218449000000"	"222668000000"	"219745000000"	"228740000000"	"237364000000"	"239398000000"	"246524000000"	"253655000000"	"259255000000"	"269947000000"	"271894000000"	"277534000000"	"286278000000"	"295777000000"	"296839000000"	"307690000000"	"308222000000"	"313526000000"	"288336000000"	"298774000000"	"300647000000"	"294366000000"	""	""
"Jamaica"	"JAM"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"1676000000"	"2021000000"	"2187000000"	"2283000000"	"1627000000"	"1705000000"	"1737000000"	"1793000000"	"1689000000"	"1676000000"	"1684000000"	"1970000000"	"1969000000"	"1645000000"	"1636000000"	"1722000000"	"1855000000"	"1831000000"	"1803000000"	"2458000000"	"2123000000"	"3999000000"	"3791000000"	"4775000000"	"5829000000"	"6038000000"	"6255000000"	"6480000000"	"6609000000"	"6606000000"	"6656000000"	"6934000000"	"7146000000"	"7217000000"	"7422000000"	"7473000000"	"5996000000"	"6008000000"	"5541000000"	"4194000000"	"5141000000"	""	""	""
"Jordan"	"JOR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"230000000"	"278000000"	"315000000"	"350000000"	"407000000"	"501000000"	"601000000"	"704000000"	"900000000"	"1070000000"	"1237000000"	"1512000000"	"1918000000"	"2265000000"	"2495000000"	"2955000000"	"3486000000"	"3263000000"	"3433000000"	"3638000000"	"3724000000"	"4422000000"	"4761000000"	"5076000000"	"5616000000"	"6058000000"	"6264000000"	"6745000000"	"7081000000"	"7375000000"	"7549000000"	"8132000000"	"7994000000"	"8967000000"	"9654000000"	"11120000000"	"13001000000"	"13838000000"	"14272000000"	"14777000000"	"14647000000"	""	""	""
"Japan"	"JPN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"115500000000"	"132100000000"	"140400000000"	"159970000000"	"179370000000"	"191770000000"	"214850000000"	"243750000000"	"271950000000"	"314550000000"	"354800000000"	"382900000000"	"425700000000"	"465387000000"	"456976000000"	"473146000000"	"506992000000"	"529371000000"	"557772000000"	"585340000000"	"572531000000"	"580276000000"	"578714000000"	"614392000000"	"643359000000"	"666941000000"	"671104000000"	"713011000000"	"748135000000"	"793685000000"	"835514000000"	"863623000000"	"870236000000"	"878273000000"	"936114000000"	"960284000000"	"981234000000"	"1004407000000"	"1010173000000"	"1028116000000"	"1048984000000"	"1030307000000"	"1048997000000"	"1038412000000"	"1068347000000"	"1089910000000"	"1094773000000"	"1125493000000"	"1075493000000"	"1043390000000"	"1108652000000"	"1042739000000"	"1025796000000"	""	""
"Kazakhstan"	"KAZ"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"87379000000"	"85984000000"	"82701000000"	"77444000000"	"66397000000"	"66661000000"	"59038000000"	"52000000000"	"49145000000"	"47498000000"	"51324000000"	"56857000000"	"58342000000"	"63866000000"	"66945000000"	"67847000000"	"71657000000"	"76598000000"	"80327000000"	"78710000000"	"82646000000"	"86586000000"	""	""	""
"Kenya"	"KEN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"728000000"	"838000000"	"901000000"	"982000000"	"1087000000"	"1279000000"	"1238000000"	"1512000000"	"1703000000"	"1630000000"	"1900000000"	"1956000000"	"2061000000"	"2112000000"	"2324000000"	"2483000000"	"2836000000"	"2960000000"	"3096000000"	"3235000000"	"3434000000"	"3429000000"	"3616000000"	"3661000000"	"4091000000"	"4275000000"	"4491000000"	"4618000000"	"4429000000"	"4194000000"	"4707000000"	"4844000000"	"5180000000"	"5563000000"	"5990000000"	"6468000000"	"6664000000"	"6770000000"	"6870000000"	"7501000000"	"7849000000"	""	""	""
"Kyrgyz Republic"	"KGZ"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15732000000"	"15722000000"	"13789000000"	"11453000000"	"13087000000"	"14285000000"	"15729000000"	"14285000000"	"12455000000"	"14135000000"	"14931000000"	"13667000000"	"11922000000"	"14021000000"	"15141000000"	"14891000000"	"14523000000"	"14830000000"	"11789000000"	"11083000000"	"12100000000"	"15158000000"	""	""	""
"Cambodia"	"KHM"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"198000000"	"251000000"	"318000000"	"379000000"	"404000000"	"448000000"	"509000000"	"728000000"	"763000000"	"814000000"	"964000000"	"1176000000"	"1489000000"	"1479000000"	"1256000000"	"994000000"	"1053000000"	""	""	""
"Kiribati"	"KIR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"St. Kitts and Nevis"	"KNA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Korea Rep."	"KOR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"10540000000"	"11839000000"	"14825000000"	"16835000000"	"20120000000"	"23117000000"	"26587000000"	"31510000000"	"35600000000"	"37239000000"	"40207000000"	"43122000000"	"48850000000"	"53808000000"	"58007000000"	"63895000000"	"72692000000"	"84262000000"	"93695000000"	"105371000000"	"113255000000"	"124404000000"	"143035000000"	"161764000000"	"181139000000"	"202605000000"	"222114000000"	"216069000000"	"235596000000"	"288526000000"	"309137000000"	"329804000000"	"343191000000"	"366612000000"	"387874000000"	"402270000000"	"425905000000"	"443935000000"	"451676000000"	"496718000000"	"520053000000"	"528408000000"	""	""
"Kosovo"	""	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2957000000"	"3740000000"	"3715000000"	"3630000000"	"4082000000"	"4458000000"	"4434000000"	"4835000000"	"5162000000"	"4976000000"	"5168000000"	"5801000000"	""	""	""
"Kuwait"	"KWT"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"2623000000"	"3281000000"	"3651000000"	"4075000000"	"4635000000"	"5182000000"	"5992000000"	"6983000000"	"8616000000"	"9023000000"	"10015000000"	"11699000000"	"12499000000"	"13894000000"	"15417000000"	"16935000000"	"18092000000"	"19599000000"	"21085000000"	"18477000000"	"10780000000"	"16885000000"	"20178000000"	"22802000000"	"23724000000"	"25475000000"	"26724000000"	"29984000000"	"31576000000"	"32323000000"	"34299000000"	"36362000000"	"39802000000"	"41256000000"	"43734000000"	"47607000000"	"48753000000"	"51749000000"	"53216000000"	"57029000000"	"57457000000"	""	""	""
"Latin America & Caribbean (developing only)"	"LAC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"151759536970.968"	"165735502626.917"	"182272057686.401"	"198772519864.709"	"212823679023.11"	"233187082067.441"	"257786385749.963"	"282119003143.785"	"315370572508.577"	"343569138508.52"	"357005716106.872"	"378407792065.088"	"399627398457.352"	"430691338190.775"	"459226771081.708"	"491870776946.679"	"519265273760.39"	"544195428853.706"	"564298161089.533"	"572287721370.182"	"606364414101.892"	"620935912297.27"	"653679173585.478"	"688903820454.639"	"726790317310.639"	"765658340018.661"	"809049001254.227"	"841369173768.633"	"870747776467.074"	"918611949808.584"	"908454811497.22"	"935082334585.91"	"967426569021.101"	"1032737640091.79"	"1073853447233.15"	"1107829881961.59"	"1158438116852.62"	"1213879790081.33"	"1218117695879.59"	"1283424756630.15"	"1348017980397.43"	""	""	""
"Lao PDR"	"LAO"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Lebanon"	"LBN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"1375000000"	"1545000000"	"1791000000"	"1975000000"	"1850000000"	"2000000000"	"2150000000"	"2300000000"	"2500000000"	"2752000000"	"3000000000"	"3300000000"	"3600000000"	"3800000000"	"3861000000"	"4170000000"	"4600000000"	"4000000000"	"2500000000"	"1500000000"	"3000000000"	"3771000000"	"4484000000"	"5184000000"	"5281000000"	"6965000000"	"8515000000"	"10244000000"	"10077000000"	"9757000000"	"10167000000"	"11721000000"	"12674000000"	"12478000000"	"12433000000"	"11610000000"	"12072000000"	"13356000000"	"13771000000"	"15712000000"	"16365000000"	""	""	""
"Liberia"	"LBR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Libya"	"LBY"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"508000000"	"569000000"	"1147000000"	"1381000000"	"1821000000"	"2276000000"	"2833000000"	"3363000000"	"4150000000"	"4800000000"	"5190000000"	"5612000000"	"6068000000"	"6561000000"	"7095000000"	"6835000000"	"7644000000"	"8047000000"	"8093000000"	"10169000000"	"10460000000"	"10759000000"	"11341000000"	"11689000000"	"11415000000"	"12086000000"	"12620000000"	"13528000000"	"14407000000"	"15496000000"	"16111000000"	"17531000000"	"18943000000"	"20279000000"	"22672000000"	"24754000000"	"26234000000"	"30721000000"	"31045000000"	"32753000000"	"27614000000"	""	""	""
"St. Lucia"	"LCA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Latin America & Caribbean (all income levels)"	"LCN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"169002476293.293"	"183994790029.688"	"201013539655.622"	"218487668133.138"	"232519546473.47"	"254455352744.552"	"280745201807.917"	"306754578896.786"	"342085768067.921"	"373691130271.568"	"388349154532.825"	"412073357748.301"	"436207401930.2"	"469158201649.885"	"498551871567.554"	"534093155981.578"	"563635858977.946"	"590094405206.784"	"610422931122.169"	"621186431250.466"	"657716094762.809"	"677454698075.009"	"711834766417.499"	"749404556624.933"	"790248934756.013"	"833790397630.781"	"882193029746.184"	"920537998953.241"	"951470642398.87"	"1003254462487.27"	"997219657751.874"	"1026254199347.95"	"1062670018147.4"	"1131822401615.9"	"1178100277407.9"	"1213809224035.46"	"1274103453888.76"	"1331892065106.43"	"1337475630797.98"	"1407571890431.58"	"1479435847970.87"	""	""	""
"Least developed countries: UN classification"	"LDC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"13777871555.797"	"17117238249.1743"	"18333361862.2907"	"22410092946.5389"	"23510121164.9804"	"24832805697.5161"	"27785652529.6699"	"27649143003.7669"	"29173278487.1497"	"30205714610.2412"	"31479361740.268"	"33362663063.648"	"34407027203.566"	"35798629166.6546"	"38540747701.5407"	"39483061030.8322"	"38862804155.8555"	"40755382825.6561"	"42181443504.0212"	"44763196479.3513"	"47734598004.3463"	"46786983334.2431"	"49897932322.0227"	"50485277379.113"	"54648167963.5241"	"55307592518.0573"	"57586679374.8602"	"66252463809.6318"	"72620771061.3784"	"79722064172.5464"	"86773440683.9689"	"92157865482.8364"	"93481968970.8233"	"104135222232.305"	"114341853285.538"	"125288038171.843"	"132925277932.91"	"138572421677.807"	"150187226281.756"	"163688352918.194"	"167090563269.271"	""	""	""
"Low income"	"LIC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"44880490051.9527"	"48053499260.0726"	"52207502786.268"	"54233172832.192"	"57684251766.8589"	"60883390103.1595"	"62513395048.2937"	"64498484058.2392"	"66557971634.1453"	"64576264377.1979"	"65663497966.1204"	"67795693231.4878"	"70785162881.8998"	"73874394245.7589"	"80291270559.8503"	"82727823595.056"	"88388878114.049"	"96363051683.8132"	"104343988759.574"	"103304099712.626"	"101265160123.896"	"99241864572.9315"	"96949195467.0131"	"98036977176.7451"	"99967919828.9488"	"98827127619.3386"	"95457962003.698"	"101108712038.559"	"110503700440.571"	"115113591144.252"	"123679266438.253"	"129580497583.984"	"133353288202.115"	"145598310383.767"	"156319680626.759"	"160754364335.79"	"166013169834.471"	"170141565760.262"	"174760541271.073"	"185602609665.935"	"190649868941.446"	""	""	""
"Liechtenstein"	"LIE"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Sri Lanka"	"LKA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"900000000"	"995000000"	"1031000000"	"1079000000"	"1149000000"	"1202000000"	"1287000000"	"1385000000"	"1525000000"	"1668000000"	"1872000000"	"2066000000"	"2114000000"	"2261000000"	"2464000000"	"2652000000"	"2707000000"	"2799000000"	"2858000000"	"3150000000"	"3377000000"	"3540000000"	"3979000000"	"4387000000"	"4802000000"	"4530000000"	"5145000000"	"5683000000"	"6184000000"	"7004000000"	"6781000000"	"7087000000"	"7716000000"	"8235000000"	"9324000000"	"9500000000"	"9901000000"	"9242000000"	"9955000000"	"10765000000"	"11646000000"	""	""	""
"Lower middle income"	"LMC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"202526855273.101"	"220131613482.374"	"234843723446.649"	"251516125581.942"	"279353356448.398"	"308606253694.108"	"328735767229.439"	"358257370577.708"	"383849372600.633"	"411113123328.742"	"448551638020.865"	"481025401703.961"	"515277314495.267"	"561837409501.108"	"612942064093.853"	"680177426408.451"	"748957525016.188"	"819150056114.18"	"893342095415.591"	"963799234119.352"	"980156393134.342"	"973776451863.859"	"982813264844.852"	"1010215868374.55"	"1060259198454.53"	"1092974530944.88"	"1146479199809.21"	"1187320359867.79"	"1250932097404.07"	"1310214118078.78"	"1352602669031.19"	"1406455764315.92"	"1487193403306.44"	"1561296444601.32"	"1636959198336.93"	"1737973099056.9"	"1831042688973.97"	"1876117467582.25"	"1957434052397.61"	"2087860830163.36"	"2226338193752.3"	""	""	""
"Low & middle income"	"LMY"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"771648899949.887"	"844576253320.839"	"920094371390.856"	"977228674976.543"	"1080501992733.54"	"1167018348608.21"	"1260288599794.93"	"1383948772204.27"	"1500396097342.14"	"1605939401921.19"	"1697840620274.39"	"1803352229135.51"	"1914178713065.31"	"2067440786067.31"	"2206929538881.5"	"2373707164140.83"	"2544860184552.18"	"2721590760424.93"	"2882249597875.77"	"2999110248470.35"	"3111309954108.08"	"3199680897284.29"	"3342752642850.6"	"3510917713022.72"	"3712551350438.74"	"3903614228794.95"	"4078947162980.6"	"4195761869715.38"	"4380886149902.27"	"4651809757365.4"	"4855613990195.61"	"5159086069967.56"	"5587294743027.66"	"6100558452583.54"	"6571326518659.83"	"7150462314335.53"	"7773289773459.95"	"8120498765874.9"	"8477895096166.46"	"9252210656541.07"	"10005082437098.2"	""	""	""
"Lesotho"	"LSO"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Lithuania"	"LTU"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"28405000000"	"29363000000"	"18548000000"	"13934000000"	"9755000000"	"13520000000"	"16241000000"	"14388000000"	"17153000000"	"13089000000"	"11121000000"	"14362000000"	"17294000000"	"18828000000"	"18752000000"	"14415000000"	"12077000000"	"13470000000"	"13327000000"	"14643000000"	"4994000000"	"4246000000"	""	""	""
"Luxembourg"	"LUX"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"1464000000"	"1528000000"	"1460000000"	"1355000000"	"1486000000"	"1489000000"	"1399000000"	"1406000000"	"1423000000"	"1440000000"	"1357000000"	"1333000000"	"1368000000"	"1394000000"	"1242000000"	"1054000000"	"1096000000"	"1136000000"	"1139000000"	"1098000000"	"918000000"	"728000000"	"542000000"	"470000000"	"538000000"	"519000000"	"588000000"	"578000000"	"616000000"	"632000000"	"624000000"	"701000000"	"660000000"	"671000000"	"577000000"	"487000000"	"440000000"	"406000000"	"366000000"	"360000000"	"422000000"	"868000000"	"2807000000"	"2789000000"	"3382000000"	"3347000000"	"3528000000"	"3200000000"	"2725000000"	"3151000000"	"3232000000"	"2645000000"	"2742000000"	""	""
"Latvia"	"LVA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6648000000"	"5644000000"	"3834000000"	"3924000000"	"4440000000"	"3979000000"	"3126000000"	"4506000000"	"5797000000"	"4110000000"	"4136000000"	"4280000000"	"3975000000"	"3975000000"	"4689000000"	"4906000000"	"4891000000"	"4771000000"	"5274000000"	"5569000000"	"6627000000"	"6094000000"	""	""	""
"Macao SAR China"	"MAC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
